Epoch,Loss,TrainingError,TestingError,PhatBar_1,PhatBar_2,PhatBar_3,S,S_1,S_2,S_3
78,62.887257,0.1101377,0.45181477,0.6083099,0.5967176,0.32037774,699,330,281,88
79,62.502686,0.1101377,0.45181477,0.6078934,0.5965054,0.3211282,699,330,281,88
80,62.122555,0.1101377,0.45181477,0.6074812,0.596296,0.32186615,699,330,281,88
81,61.747562,0.1101377,0.45181477,0.60707045,0.5960852,0.32260385,699,330,281,88
82,61.373207,0.1101377,0.45306635,0.60665816,0.5958774,0.32332867,699,330,281,88
83,61.002876,0.1101377,0.45306635,0.60625327,0.595665,0.32405195,699,330,281,88
84,60.635273,0.1101377,0.45306635,0.60584015,0.5954629,0.32477263,699,330,281,88
85,60.271694,0.1101377,0.45306635,0.60543215,0.5952595,0.32548493,699,330,281,88
86,59.911125,0.1101377,0.45306635,0.6050316,0.59505165,0.3261961,699,330,281,88
87,59.55699,0.1101377,0.45306635,0.6046342,0.5948465,0.32689592,699,330,281,88
88,59.20132,0.1101377,0.45306635,0.604236,0.5946393,0.32760006,699,330,281,88
89,58.852116,0.1101377,0.45431787,0.60383433,0.59444153,0.32828557,699,330,281,88
90,58.501144,0.1101377,0.45556945,0.60343426,0.5942396,0.32898176,699,330,281,88
91,58.155216,0.1101377,0.45556945,0.6030394,0.59403574,0.3296641,699,330,281,88
92,57.811356,0.1101377,0.45431787,0.6026357,0.5938423,0.33034733,699,330,281,88
93,57.47115,0.1101377,0.45431787,0.6022417,0.59364074,0.33102387,699,330,281,88
94,57.132874,0.1101377,0.45431787,0.6018439,0.59344745,0.3316987,699,330,281,88
95,56.802456,0.1101377,0.45431787,0.60144526,0.5932601,0.3323622,699,330,281,88
96,56.47526,0.1101377,0.45431787,0.60104793,0.59307677,0.33301792,699,330,281,88
97,56.150772,0.1101377,0.45431787,0.6006491,0.5928946,0.33366767,699,330,281,88
98,55.828552,0.1101377,0.45306635,0.6002598,0.5927061,0.33431596,699,330,281,88
99,55.509888,0.1101377,0.45306635,0.5998649,0.5925295,0.33495688,699,330,281,88
100,55.19539,0.1101377,0.45306635,0.5994789,0.5923479,0.3355895,699,330,281,88
101,54.883976,0.1101377,0.45306635,0.5990906,0.5921717,0.33621234,699,330,281,88
102,54.575466,0.1101377,0.45306635,0.5987049,0.59199464,0.33684283,699,330,281,88
103,54.27041,0.1101377,0.45306635,0.5983169,0.5918263,0.33747113,699,330,281,88
104,53.966988,0.1101377,0.45431787,0.59792316,0.591661,0.3380952,699,330,281,88
105,53.667088,0.11138922,0.45306635,0.5975393,0.59149,0.33871555,699,330,281,88
106,53.37191,0.11138922,0.4505632,0.59715307,0.59132725,0.3393256,699,330,281,88
107,53.07545,0.11138922,0.4505632,0.5967622,0.5911648,0.3399413,699,330,281,88
108,52.787712,0.11138922,0.45306635,0.59637976,0.5910094,0.34053594,699,330,281,88
109,52.498928,0.1126408,0.45306635,0.5959905,0.5908532,0.34114325,699,330,281,88
110,52.215958,0.1126408,0.45306635,0.5956061,0.5906996,0.34173393,699,330,281,88
111,51.92918,0.1126408,0.45306635,0.59521884,0.59054434,0.34233466,699,330,281,88
112,51.64792,0.1126408,0.45306635,0.59483945,0.5903875,0.34292313,699,330,281,88
113,51.368965,0.1126408,0.45306635,0.5944494,0.59023845,0.34350884,699,330,281,88
114,51.090496,0.1126408,0.45306635,0.5940742,0.59008235,0.3440933,699,330,281,88
115,50.81244,0.11138922,0.45181477,0.5937045,0.58992,0.34468034,699,330,281,88
116,50.540237,0.11138922,0.45181477,0.5933231,0.5897726,0.34525654,699,330,281,88
117,50.26851,0.11138922,0.45181477,0.5929519,0.589616,0.34583482,699,330,281,88
118,50.001328,0.11138922,0.45181477,0.5925795,0.58947104,0.34639895,699,330,281,88
119,49.734,0.1126408,0.45181477,0.5922083,0.5893206,0.34697053,699,330,281,88
120,49.469837,0.1126408,0.45181477,0.5918343,0.5891783,0.34752882,699,330,281,88
121,49.20645,0.1126408,0.45181477,0.59146726,0.5890326,0.348082,699,330,281,88
122,48.946564,0.1126408,0.45181477,0.59109956,0.58888894,0.34864038,699,330,281,88
123,48.684937,0.1126408,0.45431787,0.59071785,0.5887529,0.34919706,699,330,281,88
124,48.4272,0.1126408,0.45431787,0.5903505,0.5886094,0.3497471,699,330,281,88
125,48.17379,0.1126408,0.4493116,0.5899841,0.5884734,0.35028788,699,330,281,88
126,47.91525,0.1126408,0.4493116,0.5896115,0.58833516,0.350844,699,330,281,88
127,47.659824,0.1126408,0.4493116,0.5892333,0.58820045,0.35138753,699,330,281,88
128,47.408096,0.1126408,0.4480601,0.588863,0.58806676,0.3519223,699,330,281,88
129,47.15461,0.11389238,0.4480601,0.5884911,0.5879322,0.35246956,699,330,281,88
130,46.90303,0.11389238,0.4480601,0.5881197,0.5877969,0.35300696,699,330,281,88
131,46.6536,0.11389238,0.4480601,0.58774865,0.58766204,0.35354224,699,330,281,88
132,46.404835,0.11389238,0.4480601,0.58737725,0.58753127,0.3540715,699,330,281,88
133,46.158703,0.11389238,0.44555694,0.5870011,0.58740747,0.35458925,699,330,281,88
134,45.914074,0.11389238,0.44555694,0.58663255,0.58727634,0.35511455,699,330,281,88
135,45.67153,0.11389238,0.44555694,0.58625907,0.5871532,0.35562372,699,330,281,88
136,45.42883,0.11389238,0.44555694,0.5858822,0.58703625,0.35613117,699,330,281,88
137,45.19186,0.11389238,0.44430536,0.58551043,0.5869157,0.35663545,699,330,281,88
138,44.950966,0.11389238,0.44430536,0.58513755,0.58679205,0.35714486,699,330,281,88
139,44.713383,0.1126408,0.44305384,0.5847603,0.58667785,0.3576369,699,330,281,88
140,44.476856,0.1126408,0.44305384,0.5843851,0.5865639,0.3581375,699,330,281,88
141,44.242363,0.1126408,0.44180226,0.5840183,0.58644176,0.35863152,699,330,281,88
142,44.00714,0.1126408,0.44180226,0.58362985,0.58633715,0.35912612,699,330,281,88
143,43.775505,0.1126408,0.44180226,0.5832602,0.5862229,0.35961282,699,330,281,88
144,43.551746,0.1126408,0.44180226,0.58290046,0.58610994,0.3600886,699,330,281,88
145,43.318916,0.1126408,0.44180226,0.58253413,0.5859841,0.36058858,699,330,281,88
146,43.087223,0.1126408,0.44180226,0.5821622,0.58586615,0.3610911,699,330,281,88
147,42.862236,0.1126408,0.44180226,0.5818084,0.58574104,0.36157414,699,330,281,88
148,42.63524,0.1126408,0.44180226,0.5814323,0.5856345,0.36206543,699,330,281,88
149,42.40448,0.1126408,0.44180226,0.58106136,0.5855118,0.36256322,699,330,281,88
150,42.182533,0.1126408,0.44180226,0.58069396,0.58540165,0.36303613,699,330,281,88
151,41.95722,0.11389238,0.44305384,0.5803355,0.585276,0.3635373,699,330,281,88
152,41.73442,0.11389238,0.44305384,0.5799696,0.585163,0.3640149,699,330,281,88
153,41.511284,0.11389238,0.44305384,0.5795954,0.58505195,0.36449632,699,330,281,88
154,41.293118,0.11389238,0.44305384,0.57923704,0.584934,0.36497852,699,330,281,88
155,41.07582,0.11389238,0.44305384,0.57887954,0.58481604,0.3654544,699,330,281,88
156,40.859486,0.115143955,0.44555694,0.57851875,0.5847043,0.3659273,699,330,281,88
157,40.644886,0.115143955,0.44555694,0.57816243,0.5845879,0.36639586,699,330,281,88
158,40.43242,0.11639547,0.44555694,0.57781166,0.5844678,0.36687717,699,330,281,88
159,40.223167,0.11639547,0.44555694,0.5774516,0.5843613,0.3673289,699,330,281,88
160,40.00938,0.11639547,0.44430536,0.57709396,0.58424306,0.36780444,699,330,281,88
161,39.801407,0.11639547,0.44555694,0.5767433,0.58412874,0.36826774,699,330,281,88
162,39.5959,0.11639547,0.44555694,0.57640064,0.5840101,0.36873597,699,330,281,88
163,39.391525,0.11639547,0.44555694,0.57605803,0.58389187,0.36919594,699,330,281,88
164,39.187366,0.11639547,0.44555694,0.5757086,0.58377707,0.36965892,699,330,281,88
165,38.987377,0.11639547,0.44555694,0.5753573,0.58367157,0.37011272,699,330,281,88
166,38.791855,0.11639547,0.44555694,0.57502615,0.5835536,0.3705641,699,330,281,88
167,38.595707,0.11639547,0.44555694,0.5746927,0.58343494,0.37100756,699,330,281,88
168,38.397495,0.11639547,0.44555694,0.574351,0.5833192,0.3714689,699,330,281,88
169,38.206444,0.11639547,0.44555694,0.5740201,0.5832077,0.37190884,699,330,281,88
170,38.01272,0.11639547,0.44555694,0.5736901,0.58308667,0.37236127,699,330,281,88
171,37.82472,0.11639547,0.44555694,0.5733555,0.582977,0.37279502,699,330,281,88
172,37.633385,0.11639547,0.44555694,0.57302153,0.5828641,0.37323987,699,330,281,88
173,37.44699,0.11639547,0.44305384,0.57270575,0.58274215,0.3736796,699,330,281,88
174,37.261654,0.115143955,0.44305384,0.57238346,0.5826265,0.37411687,699,330,281,88
175,37.07693,0.115143955,0.44305384,0.57205915,0.5825104,0.3745511,699,330,281,88
176,36.890396,0.115143955,0.44305384,0.5717203,0.5824054,0.3749883,699,330,281,88
177,36.711945,0.11389238,0.44305384,0.57140374,0.5822925,0.37541264,699,330,281,88
178,36.52844,0.11389238,0.44305384,0.5710802,0.58218,0.37585288,699,330,281,88
179,36.353176,0.11389238,0.44305384,0.570765,0.5820736,0.37626842,699,330,281,88
180,36.17877,0.11389238,0.44305384,0.57045436,0.5819599,0.376692,699,330,281,88
181,36.00144,0.11389238,0.44180226,0.57013005,0.5818551,0.37712163,699,330,281,88
182,35.83161,0.11389238,0.44180226,0.569841,0.5817301,0.377538,699,330,281,88
183,35.659187,0.11389238,0.44180226,0.5695358,0.5816165,0.3779567,699,330,281,88
184,35.48948,0.11389238,0.44180226,0.5692376,0.581498,0.3783682,699,330,281,88
185,35.319603,0.11389238,0.44305384,0.5689256,0.5813905,0.37879485,699,330,281,88
186,35.15051,0.11389238,0.44305384,0.5686235,0.58127755,0.37919953,699,330,281,88
187,34.982296,0.11389238,0.44305384,0.5683282,0.58115494,0.3796277,699,330,281,88
188,34.81804,0.11389238,0.44305384,0.5680366,0.5810397,0.380038,699,330,281,88
189,34.655052,0.11389238,0.44305384,0.5677469,0.5809197,0.38044426,699,330,281,88
190,34.48913,0.115143955,0.44305384,0.5674491,0.5808039,0.380867,699,330,281,88
191,34.32879,0.11639547,0.44305384,0.56716496,0.58068717,0.3812703,699,330,281,88
192,34.16854,0.11639547,0.44305384,0.5668788,0.5805676,0.38167045,699,330,281,88
193,34.00614,0.11639547,0.44305384,0.56659174,0.5804467,0.38209108,699,330,281,88
194,33.848778,0.11639547,0.44555694,0.5663024,0.5803319,0.3824854,699,330,281,88
195,33.692184,0.11764705,0.44555694,0.5660252,0.5802135,0.38288516,699,330,281,88
196,33.535404,0.11764705,0.44430536,0.5657526,0.5800862,0.38329384,699,330,281,88
197,33.378586,0.11764705,0.44430536,0.56548357,0.5799548,0.38370088,699,330,281,88
198,33.22872,0.11764705,0.44430536,0.5652038,0.57984537,0.38409176,699,330,281,88
199,33.070858,0.11764705,0.44430536,0.56493634,0.5797069,0.3844986,699,330,281,88
200,32.917328,0.11764705,0.44305384,0.56465054,0.5795957,0.38489836,699,330,281,88
201,32.76629,0.11764705,0.44305384,0.5643932,0.57946324,0.38530037,699,330,281,88
202,32.618427,0.11764705,0.44305384,0.5641344,0.5793362,0.38568556,699,330,281,88
203,32.470963,0.11764705,0.44305384,0.56386864,0.57921475,0.38607702,699,330,281,88
204,32.32034,0.11764705,0.44180226,0.56361437,0.57907593,0.38647375,699,330,281,88
205,32.17566,0.11764705,0.44180226,0.5633597,0.5789497,0.3868622,699,330,281,88
206,32.02944,0.11764705,0.4392991,0.5630964,0.5788259,0.38725412,699,330,281,88
207,31.887516,0.11764705,0.4392991,0.5628576,0.57868934,0.38763765,699,330,281,88
208,31.744452,0.11764705,0.4380476,0.5626056,0.5785629,0.38802528,699,330,281,88
209,31.601824,0.11764705,0.4380476,0.5623501,0.5784446,0.3884081,699,330,281,88
210,31.462894,0.11764705,0.4380476,0.5621014,0.57831645,0.38879135,699,330,281,88
211,31.320095,0.11764705,0.4380476,0.56185436,0.57818794,0.3891794,699,330,281,88
212,31.181751,0.11764705,0.4380476,0.5616142,0.5780538,0.38955852,699,330,281,88
213,31.043766,0.11764705,0.4380476,0.5613681,0.57793516,0.38993457,699,330,281,88
214,30.90431,0.11764705,0.4380476,0.56112456,0.57780546,0.39032125,699,330,281,88
215,30.766844,0.11764705,0.4380476,0.56088597,0.57767004,0.39070338,699,330,281,88
216,30.62856,0.11764705,0.4380476,0.56065315,0.57753426,0.39109394,699,330,281,88
217,30.493143,0.11764705,0.436796,0.560424,0.5774013,0.3914684,699,330,281,88
218,30.357384,0.11764705,0.436796,0.5601939,0.5772647,0.39185125,699,330,281,88
219,30.222874,0.11764705,0.436796,0.5599535,0.5771427,0.39222708,699,330,281,88
220,30.088993,0.11889863,0.4380476,0.5597385,0.5769992,0.3926116,699,330,281,88
221,29.954615,0.11889863,0.4380476,0.5595104,0.576861,0.39297926,699,330,281,88
222,29.82361,0.11889863,0.4380476,0.5592873,0.57673126,0.39335382,699,330,281,88
223,29.689287,0.11889863,0.4380476,0.5590585,0.57659215,0.39374942,699,330,281,88
224,29.556387,0.11889863,0.4380476,0.5588404,0.5764475,0.39412138,699,330,281,88
225,29.424114,0.11889863,0.4380476,0.55861586,0.57631296,0.3944967,699,330,281,88
226,29.294495,0.11889863,0.4380476,0.5583855,0.57618695,0.39486998,699,330,281,88
227,29.1662,0.11889863,0.4380476,0.5581791,0.57604426,0.39523992,699,330,281,88
228,29.037825,0.11889863,0.4380476,0.5579687,0.57590383,0.39561522,699,330,281,88
229,28.914515,0.11889863,0.4380476,0.55777544,0.5757593,0.39597046,699,330,281,88
230,28.78834,0.11889863,0.4380476,0.55755854,0.57562125,0.39633656,699,330,281,88
231,28.663954,0.11889863,0.4380476,0.5573531,0.5754841,0.39670813,699,330,281,88
232,28.541584,0.11889863,0.4380476,0.55714375,0.57535815,0.3970578,699,330,281,88
233,28.416157,0.11889863,0.4380476,0.556953,0.57519686,0.39742583,699,330,281,88
234,28.293203,0.11889863,0.436796,0.556734,0.575074,0.3977811,699,330,281,88
235,28.171915,0.11889863,0.436796,0.5565341,0.5749411,0.39811948,699,330,281,88
236,28.051771,0.11764705,0.436796,0.5563384,0.5748007,0.39846995,699,330,281,88
237,27.934275,0.11764705,0.436796,0.5561394,0.5746675,0.3988063,699,330,281,88
238,27.815325,0.11764705,0.436796,0.5559475,0.57452977,0.3991616,699,330,281,88
239,27.695791,0.11764705,0.436796,0.5557635,0.5743802,0.3995038,699,330,281,88
240,27.580835,0.11764705,0.436796,0.5555566,0.574262,0.39983985,699,330,281,88
241,27.464867,0.11764705,0.436796,0.55538005,0.5741121,0.40018082,699,330,281,88
242,27.349482,0.11764705,0.436796,0.55519587,0.57396907,0.4005232,699,330,281,88
243,27.23394,0.11889863,0.436796,0.55500215,0.5738404,0.40085524,699,330,281,88
244,27.122572,0.11889863,0.43554443,0.5548181,0.5737042,0.40119457,699,330,281,88
245,27.012253,0.11889863,0.43554443,0.5546358,0.5735709,0.40152264,699,330,281,88
246,26.902658,0.11889863,0.43429285,0.55446076,0.5734307,0.40185487,699,330,281,88
247,26.793396,0.11889863,0.43429285,0.5542591,0.57331717,0.40217745,699,330,281,88
248,26.68739,0.11889863,0.43429285,0.5541,0.5731744,0.40251055,699,330,281,88
249,26.578852,0.11889863,0.43429285,0.55393,0.57303214,0.40283507,699,330,281,88
250,26.472742,0.11764705,0.43429285,0.55375415,0.5728978,0.40315792,699,330,281,88
251,26.369652,0.11764705,0.43429285,0.55357426,0.57277715,0.40347013,699,330,281,88
252,26.262495,0.11764705,0.43429285,0.5533892,0.5726507,0.40380332,699,330,281,88
253,26.156282,0.11889863,0.43429285,0.55321896,0.57251054,0.4041252,699,330,281,88
254,26.053032,0.11889863,0.43429285,0.5530607,0.57236904,0.40444705,699,330,281,88
255,25.947779,0.11889863,0.43554443,0.55287844,0.57224166,0.4047704,699,330,281,88
256,25.846485,0.11889863,0.43554443,0.55270743,0.5721164,0.405076,699,330,281,88
257,25.741743,0.11889863,0.43554443,0.5525479,0.57197285,0.40539694,699,330,281,88
258,25.638136,0.11889863,0.43554443,0.5523773,0.5718343,0.40573013,699,330,281,88
259,25.538733,0.11889863,0.43554443,0.55220556,0.57171553,0.40601864,699,330,281,88
260,25.435043,0.11889863,0.43554443,0.55204064,0.5715781,0.4063409,699,330,281,88
261,25.333658,0.11889863,0.43554443,0.55186784,0.5714485,0.40666148,699,330,281,88
262,25.232397,0.11889863,0.436796,0.5516983,0.57132417,0.40696934,699,330,281,88
263,25.132141,0.11889863,0.436796,0.5515308,0.5711899,0.40727243,699,330,281,88
264,25.03088,0.11889863,0.436796,0.55136746,0.57105637,0.40760133,699,330,281,88
265,24.93086,0.11889863,0.436796,0.5512125,0.5709138,0.40791085,699,330,281,88
266,24.831886,0.11889863,0.436796,0.55104,0.57079196,0.40821263,699,330,281,88
267,24.731833,0.11889863,0.436796,0.55089223,0.5706444,0.40852737,699,330,281,88
268,24.633625,0.11889863,0.43554443,0.5507251,0.5705157,0.40884086,699,330,281,88
269,24.532768,0.11889863,0.43554443,0.55057484,0.570373,0.40914696,699,330,281,88
270,24.432861,0.11889863,0.43554443,0.55039793,0.5702468,0.40946558,699,330,281,88
271,24.33638,0.12015021,0.436796,0.5502627,0.5701005,0.4097648,699,330,281,88
272,24.238348,0.12015021,0.436796,0.55010146,0.5699731,0.41006756,699,330,281,88
273,24.126257,0.12015021,0.43554443,0.54989815,0.5698484,0.41038617,699,330,281,88
274,24.020071,0.12015021,0.43554443,0.549723,0.56971735,0.41068408,699,330,281,88
275,23.914055,0.12015021,0.43554443,0.54957134,0.56956315,0.41099042,699,330,281,88
276,23.808092,0.12015021,0.43554443,0.5493825,0.5694466,0.41129896,699,330,281,88
277,23.700336,0.12015021,0.43554443,0.5491943,0.5693275,0.41160792,699,330,281,88
278,23.596481,0.12015021,0.43554443,0.5490337,0.5691803,0.4119078,699,330,281,88
279,23.493858,0.12015021,0.43554443,0.54884183,0.5690628,0.4122118,699,330,281,88
280,23.38969,0.11889863,0.43429285,0.5486649,0.5689331,0.41252214,699,330,281,88
281,23.289818,0.11889863,0.43429285,0.5484886,0.568814,0.4128174,699,330,281,88
282,23.18705,0.11889863,0.43429285,0.5483202,0.5686805,0.41312617,699,330,281,88
283,23.086546,0.11889863,0.43429285,0.5481481,0.5685488,0.41342723,699,330,281,88
284,22.984531,0.11889863,0.43429285,0.54795116,0.5684399,0.4137368,699,330,281,88
285,22.886806,0.11889863,0.43429285,0.5477789,0.56832004,0.41401672,699,330,281,88
286,22.787876,0.11889863,0.43429285,0.547605,0.56820184,0.41432002,699,330,281,88
287,22.689835,0.11889863,0.43429285,0.5474308,0.56807375,0.41462135,699,330,281,88
288,22.592896,0.11889863,0.43429285,0.5472578,0.567957,0.41491643,699,330,281,88
289,22.495493,0.11889863,0.43429285,0.5470885,0.5678313,0.4152155,699,330,281,88
290,22.39941,0.12015021,0.43429285,0.5469249,0.56769806,0.41550967,699,330,281,88
291,22.303707,0.12015021,0.43429285,0.546758,0.56757635,0.41580382,699,330,281,88
292,22.208138,0.12015021,0.43429285,0.5465908,0.5674494,0.41609716,699,330,281,88
293,22.111877,0.12015021,0.43429285,0.5464031,0.5673449,0.41639328,699,330,281,88
294,22.016624,0.12015021,0.43429285,0.5462382,0.56721884,0.41669875,699,330,281,88
295,21.92313,0.12015021,0.43429285,0.5460899,0.5670772,0.41697854,699,330,281,88
296,21.832026,0.12015021,0.43429285,0.54591423,0.5669716,0.41726777,699,330,281,88
297,21.737398,0.12015021,0.43429285,0.545745,0.56684947,0.41756395,699,330,281,88
298,21.644499,0.12015021,0.43429285,0.54556924,0.5667351,0.41786158,699,330,281,88
299,21.554445,0.12015021,0.43429285,0.54541814,0.56660885,0.4181402,699,330,281,88
300,21.46277,0.12015021,0.43554443,0.5452398,0.5665026,0.41843492,699,330,281,88
301,21.369125,0.12015021,0.43554443,0.54506963,0.5663825,0.41873255,699,330,281,88
302,21.279968,0.11889863,0.43554443,0.5449193,0.56625456,0.41901857,699,330,281,88
303,21.190643,0.11889863,0.43554443,0.5447803,0.56611705,0.41930115,699,330,281,88
304,21.099577,0.11889863,0.43554443,0.5445675,0.5660383,0.41958678,699,330,281,88
305,21.008024,0.11764705,0.43429285,0.5444234,0.56589824,0.41988936,699,330,281,88
306,20.921162,0.11764705,0.43429285,0.5442653,0.5657841,0.42015782,699,330,281,88
307,20.834648,0.11764705,0.43429285,0.54411083,0.5656581,0.42045125,699,330,281,88
308,20.742771,0.11764705,0.43429285,0.5439401,0.56554145,0.42075014,699,330,281,88
309,20.655996,0.11764705,0.43429285,0.5437775,0.5654318,0.42102918,699,330,281,88
